entity,bucket,sub_type,extracted_species_prefix,extracted_gene_symbol,match_status,match_type,confidence_tier,ambiguity_count,selected_uniprot_accession,selected_uniprot_entry_name,selected_uniprot_organism,selected_uniprot_source_tier,selected_phytozome_code,selected_phytozome_gene_id,selected_phytozome_base_gene_id,selected_sequence_length,has_sequence,candidate_summary,notes,expected_phytozome_code,expected_uniprot_mnemonic,species_resolution_status,species_match_status,matched_species_category,all_species_hit_count,species_specific_hit_count
PSB27-H1,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbA,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbA gene,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbB,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbC,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbD,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbD gene,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbD mRNA,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbF,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbH,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbO,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbO protein,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbP,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbP protein,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbQ,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
psbR,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbS,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbS protein,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsbS proteins,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSBS1,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,6,A8HPM2,PSBS1_CHLRE,CHLRE,sprot,,,,,false,A8HPM2|PSBS1_CHLRE|CHLRE|sprot; A2WXD9|PSBS1_ORYSI|ORYSI|sprot; Q943K1|PSBS1_ORYSJ|ORYSJ|sprot,,,,no_species_provided,no_species_provided,multi_species_ambiguous,6,0
PsCHS,B,species_prefix_Ps,Ps,CHS,ambiguous,species_prefixed_uniprot_symbol,4,1770,P26018,CHS1_HORVU,HORVU,sprot,,,,,false,P26018|CHS1_HORVU|HORVU|sprot; A2ZEX7|CHS1_ORYSI|ORYSI|sprot; Q2R3A1|CHS1_ORYSJ|ORYSJ|sprot; P06515|CHSY_ANTMA|ANTMA|sprot; Q9SEP4|CHSY_ARAAL|ARAAL|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=1770,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,1770,0
PsCRN115,B,species_prefix_Ps,Ps,CRN115,matched,species_prefixed_uniprot_symbol,3,1,E9M7A1,CR115_PHYSP,PHYSP,sprot,,,,,false,E9M7A1|CR115_PHYSP|PHYSP|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=1,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,1,0
PsCyp15a,B,species_prefix_Ps,Ps,Cyp15a,ambiguous,species_prefixed_uniprot_symbol,4,2,K7N8R9,K7N8R9_ARTAN,ARTAN,trembl,,,,,false,K7N8R9|K7N8R9_ARTAN|ARTAN|trembl; Q9STA4|Q9STA4_MEDSA|MEDSA|trembl,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=2,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,2,0
psd,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsDFR,B,species_prefix_Ps,Ps,DFR,ambiguous,species_prefixed_uniprot_symbol,4,410,P51102,DFRA_ARATH,ARATH,sprot,,,,,false,P51102|DFRA_ARATH|ARATH|sprot; P51105|DFRA_GERHY|GERHY|sprot; Q9XES5|DFRA_MALDO|MALDO|sprot; Q84KP0|DFRA_PYRCO|PYRCO|sprot; P51110|DFRA_VITVI|VITVI|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=410,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,410,0
PsGA20ox1,B,species_prefix_Ps,Ps,GA20ox1,ambiguous,species_prefixed_uniprot_symbol,4,89,Q39110,GAOX1_ARATH,ARATH,sprot,,,,,false,Q39110|GAOX1_ARATH|ARATH|sprot; P93771|GAOX1_ORYSJ|ORYSJ|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=89,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,89,0
PsGA2ox1,B,species_prefix_Ps,Ps,GA2ox1,ambiguous,species_prefixed_uniprot_symbol,4,52,Q8LEA2,G2OX1_ARATH,ARATH,sprot,,,,,false,Q8LEA2|G2OX1_ARATH|ARATH|sprot; Q5W726|G2OX1_ORYSJ|ORYSJ|sprot; Q9SQ80|G2OX1_PEA|PEA|sprot; Q9XG83|G2OX_PHACN|PHACN|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=52,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,52,0
PsGSH1,B,species_prefix_Ps,Ps,GSH1,ambiguous,species_prefixed_uniprot_symbol,4,139,P46309,GSH1_ARATH,ARATH,sprot,,,,,false,P46309|GSH1_ARATH|ARATH|sprot; O23736|GSH1_BRAJU|BRAJU|sprot; Q9ZNX6|GSH1_MEDTR|MEDTR|sprot; O22493|GSH1_SOLLC|SOLLC|sprot; Q1W2L8|GSH1_TOBAC|TOBAC|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=139,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,139,0
PsGSHS,B,species_prefix_Ps,Ps,GSHS,ambiguous,species_prefixed_uniprot_symbol,4,5,A0A076KWE8,A0A076KWE8_LYCCN,LYCCN,trembl,,,,,false,A0A076KWE8|A0A076KWE8_LYCCN|LYCCN|trembl; B8C7A9|B8C7A9_THAPS|THAPS|trembl; A0A0R5RJW0|A0A0R5RJW0_HEVBR|HEVBR|trembl; D5ID17|D5ID17_VIGUN|VIGUN|trembl; Q9FVA2|Q9FVA2_PEA|PEA|trembl,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=5,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,5,0
PsHSP17.8,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsHSP17.9,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsHSP21,B,species_prefix_Ps,Ps,HSP21,ambiguous,species_prefixed_uniprot_symbol,4,16,P09886,HS21C_PEA,PEA,sprot,,,,,false,P09886|HS21C_PEA|PEA|sprot; Q95661|HS21C_SOLLC|SOLLC|sprot; Q00445|HS21C_WHEAT|WHEAT|sprot; P31170|HS25P_ARATH|ARATH|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=16,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,16,0
PsHSP22,B,species_prefix_Ps,Ps,HSP22,ambiguous,species_prefixed_uniprot_symbol,4,20,P30222,HS22C_PETHY,PETHY,sprot,,,,,false,P30222|HS22C_PETHY|PETHY|sprot; P09887|HS22C_SOYBN|SOYBN|sprot; P46254|HS22M_PEA|PEA|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=20,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,20,0
PsHSP27.4,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsHSP70,B,species_prefix_Ps,Ps,HSP70,ambiguous,species_prefixed_uniprot_symbol,4,217,P49463,DNAK_TRICV,TRICV,sprot,,,,,false,P49463|DNAK_TRICV|TRICV|sprot; Q9LHA8|HS704_ARATH|ARATH|sprot; P41753|HSP70_ACHKL|ACHKL|sprot; P16394|HSP70_BRELC|BRELC|sprot; P25840|HSP70_CHLRE|CHLRE|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=217,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,217,0
PSI,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,18,A0A1P8J734,A0A1P8J734_9ROSI,9ROSI,trembl,,,,,false,A0A1P8J734|A0A1P8J734_9ROSI|9ROSI|trembl; A0A1V0D7I9|A0A1V0D7I9_9ROSI|9ROSI|trembl; A0A023HQY2|A0A023HQY2_NEOPR|NEOPR|trembl; S4SDB7|S4SDB7_AEGSP|AEGSP|trembl; A0A1X9PUQ7|A0A1X9PUQ7_9RHOD|9RHOD|trembl,,,,no_species_provided,no_species_provided,multi_species_ambiguous,18,0
PSI chlorophyll a apoproteins A1,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSI chlorophyll a apoproteins A2,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSI subunits,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,2,A0A1P8ANG6,A0A1P8ANG6_ARATH,ARATH,trembl,,,,,false,A0A1P8ANG6|A0A1P8ANG6_ARATH|ARATH|trembl; A0A1P8ASY3|A0A1P8ASY3_ARATH|ARATH|trembl,,,,no_species_provided,no_species_provided,multi_species_ambiguous,2,0
PSII acceptors,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII complex,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII core protein D1,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII core protein genes,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII core proteins,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII D1 protein,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII oxygen-evolving complex,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII proteins,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII reaction center,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII reaction center-binding protein D1,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII supercomplexes,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSII system,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSKR1,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,4,Q9ZVR7,PSKR1_ARATH,ARATH,sprot,,,,,false,Q9ZVR7|PSKR1_ARATH|ARATH|sprot,,,,no_species_provided,no_species_provided,multi_species_ambiguous,4,0
PSL50,C,bare_gene_symbol,,,no_match,bare_symbol_uniprot,6,0,,,,,,,,,false,,,,,no_species_provided,no_species_provided,no_species_no_match,0,0
PsLoxN1,B,species_prefix_Ps,Ps,LoxN1,no_match,species_prefixed_uniprot_symbol,6,0,,,,,,,,,false,,no hit for symbol=LOXN1 prefix=Ps mnemonic=None,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_no_match,0,0
PSME_04475,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSME_39629,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSME_47800,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSME_48755,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsNCED2,B,species_prefix_Ps,Ps,NCED2,ambiguous,species_prefixed_uniprot_symbol,4,33,Q94IR2,CCD1_PHAVU,PHAVU,sprot,,,,,false,Q94IR2|CCD1_PHAVU|PHAVU|sprot; O49505|NCED2_ARATH|ARATH|sprot; Q5MBR6|NCED2_ORYSJ|ORYSJ|sprot; K4CJJ1|NCED2_SOLLC|SOLLC|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=33,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,33,0
PsnHSF21,B,species_prefix_Psn,Psn,HSF21,ambiguous,species_prefixed_uniprot_symbol,4,5,O49403,HFA4A_ARATH,ARATH,sprot,,,,,false,O49403|HFA4A_ARATH|ARATH|sprot; Q6Z9C8|HFB2B_ORYSJ|ORYSJ|sprot; Q9LVW2|HSFA9_ARATH|ARATH|sprot,prefix=Psn pcode=None mnemonic=None species_count=0 global_count=5,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,5,0
PsnHSF21 transcription factor,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PsnNAC036,B,species_prefix_Psn,Psn,NAC036,ambiguous,species_prefixed_uniprot_symbol,4,2,A0A346HE89,A0A346HE89_9LAMI,9LAMI,trembl,,,,,false,A0A346HE89|A0A346HE89_9LAMI|9LAMI|trembl; F4IME8|F4IME8_ARATH|ARATH|trembl,prefix=Psn pcode=None mnemonic=None species_count=0 global_count=2,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,2,0
PsPAL,B,species_prefix_Ps,Ps,PAL,ambiguous,species_prefixed_uniprot_symbol,4,419,P14166,PAL1_IPOBA,IPOBA,sprot,,,,,false,P14166|PAL1_IPOBA|IPOBA|sprot; P14717|PAL1_ORYSJ|ORYSJ|sprot; P45731|PAL1_POPKI|POPKI|sprot; P35511|PAL1_SOLLC|SOLLC|sprot; Q42609|PALY_BROFI|BROFI|sprot,prefix=Ps pcode=None mnemonic=None species_count=0 global_count=419,,,unknown_species_prefix,unknown_species_prefix,unknown_species_prefix_global_match,419,0
PSPH,C,bare_gene_symbol,,,matched,bare_symbol_uniprot,3,1,A0A061S231,A0A061S231_9CHLO,9CHLO,trembl,,,,,false,A0A061S231|A0A061S231_9CHLO|9CHLO|trembl,,,,no_species_provided,no_species_provided,multi_species_ambiguous,1,0
PSRP1 factor,D,descriptive_name,,,deferred_description,descriptive_deferred,5,0,,,,,,,,,false,,descriptive matching deferred to later version,,,not_applicable,not_applicable,descriptive_deferred,0,0
PSS,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,19,O48666,SQS1_PANGI,PANGI,sprot,,,,,false,O48666|SQS1_PANGI|PANGI|sprot,,,,no_species_provided,no_species_provided,multi_species_ambiguous,19,0
PSS1,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,18,Q8GW44,KN1_ARATH,ARATH,sprot,,,,,false,Q8GW44|KN1_ARATH|ARATH|sprot; F9W301|KN1_ORYSJ|ORYSJ|sprot; F4HXY7|PSS1_ARATH|ARATH|sprot; Q0JR55|PSS1_ORYSJ|ORYSJ|sprot,,,,no_species_provided,no_species_provided,multi_species_ambiguous,18,0
PSS2,C,bare_gene_symbol,,,ambiguous,bare_symbol_uniprot,4,2,Q6I628,PSS2_ORYSJ,ORYSJ,sprot,,,,,false,Q6I628|PSS2_ORYSJ|ORYSJ|sprot,,,,no_species_provided,no_species_provided,multi_species_ambiguous,2,0
