dataset_tier,entity,bucket,sub_type,final_match_category,final_confidence_label,final_confidence_score,uniprot_accession,uniprot_entry_name,uniprot_organism,uniprot_source_tier,phytozome_code,phytozome_gene_id,phytozome_base_gene_id,sequence_length,has_sequence,expected_phytozome_code,expected_uniprot_mnemonic,original_match_status,original_match_type,original_confidence_tier,ambiguity_count,matched_species_category,species_match_status,species_resolution_status,candidate_summary,notes
coverage,SUS,C,bare_gene_symbol,ambiguous_but_useful,low,40,X5ML84,X5ML84_RHOSS,RHOSS,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,38,multi_species_ambiguous,no_species_provided,no_species_provided,X5ML84|X5ML84_RHOSS|RHOSS|trembl; A0A894YZS1|A0A894YZS1_BRAJU|BRAJU|trembl; A0A894Z8Q5|A0A894Z8Q5_BRAJU|BRAJU|trembl; A0A894YV56|A0A894YV56_BRAJU|BRAJU|trembl; A0A894Z294|A0A894Z294_BRAJU|BRAJU|trembl,
coverage,SUS1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SP32,DCL1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,60,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SP32|DCL1_ARATH|ARATH|sprot; P49040|SUS1_ARATH|ARATH|sprot; P31924|SUS1_ORYSJ|ORYSJ|sprot; P49036|SUS2_MAIZE|MAIZE|sprot; P49034|SUS_ALNGL|ALNGL|sprot,
coverage,SUS2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SSD2,PRP8A_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,32,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SSD2|PRP8A_ARATH|ARATH|sprot; Q00917|SUS2_ARATH|ARATH|sprot; P30298|SUS2_ORYSJ|ORYSJ|sprot; O24301|SUS2_PEA|PEA|sprot,
coverage,SUS3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9M111,SUS3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,15,multi_species_ambiguous,no_species_provided,no_species_provided,Q9M111|SUS3_ARATH|ARATH|sprot; Q43009|SUS3_ORYSJ|ORYSJ|sprot,
coverage,SUS4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LXL5,SUS4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,18,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LXL5|SUS4_ARATH|ARATH|sprot; Q10LP5|SUS4_ORYSJ|ORYSJ|sprot,
coverage,SUS6,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FX32,SUS6_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FX32|SUS6_ARATH|ARATH|sprot; Q6K973|SUS6_ORYSJ|ORYSJ|sprot,
coverage,SUS7,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q7XNX6,SUS7_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q7XNX6|SUS7_ORYSJ|ORYSJ|sprot,
coverage,SUT,C,bare_gene_symbol,ambiguous_but_useful,low,40,M5XEP6,M5XEP6_PRUPE,PRUPE,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,17,multi_species_ambiguous,no_species_provided,no_species_provided,M5XEP6|M5XEP6_PRUPE|PRUPE|trembl; A0A251UY91|A0A251UY91_HELAN|HELAN|trembl; Q9SEV7|Q9SEV7_GUITH|GUITH|trembl; J7G5G7|J7G5G7_9CRYP|9CRYP|trembl; A0A1X9RKF6|A0A1X9RKF6_9ROSI|9ROSI|trembl,
coverage,SUT1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q39231,SUC2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,65,multi_species_ambiguous,no_species_provided,no_species_provided,Q39231|SUC2_ARATH|ARATH|sprot; Q9LKH3|SUT1_ORYSI|ORYSI|sprot; Q10R54|SUT1_ORYSJ|ORYSJ|sprot,
coverage,SUT2,C,bare_gene_symbol,ambiguous_but_useful,low,40,O80605,SUC3_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,36,multi_species_ambiguous,no_species_provided,no_species_provided,O80605|SUC3_ARATH|ARATH|sprot; A2ZN77|SUT2_ORYSI|ORYSI|sprot; Q0ILJ3|SUT2_ORYSJ|ORYSJ|sprot; Q6YK44|SUT4_ORYSJ|ORYSJ|sprot,
coverage,SUT3,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q944W2,SUT3_ORYSI,ORYSI,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,16,multi_species_ambiguous,no_species_provided,no_species_provided,Q944W2|SUT3_ORYSI|ORYSI|sprot; Q948L0|SUT3_ORYSJ|ORYSJ|sprot,
coverage,SUT4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FE59,SUC4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,36,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FE59|SUC4_ARATH|ARATH|sprot; B8AF63|SUT4_ORYSI|ORYSI|sprot; Q6YK44|SUT4_ORYSJ|ORYSJ|sprot,
coverage,SWEET,C,bare_gene_symbol,ambiguous_but_useful,low,40,I3SYF2,I3SYF2_LOTJA,LOTJA,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,7,multi_species_ambiguous,no_species_provided,no_species_provided,I3SYF2|I3SYF2_LOTJA|LOTJA|trembl; A0A2Z6BEF1|A0A2Z6BEF1_PETPA|PETPA|trembl; A0A2Z6BEF0|A0A2Z6BEF0_PETPA|PETPA|trembl; F4HW30|F4HW30_ARATH|ARATH|trembl; F4HW29|F4HW29_ARATH|ARATH|trembl,
coverage,SWEET10,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LUE3,SWT10_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LUE3|SWT10_ARATH|ARATH|sprot,
coverage,SWEET11,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SMM5,SWT11_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,7,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SMM5|SWT11_ARATH|ARATH|sprot; Q19VE6|SWT11_ORYSI|ORYSI|sprot; Q6YZF3|SWT11_ORYSJ|ORYSJ|sprot,
coverage,SWEET13,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FGQ2,SWT13_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,10,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FGQ2|SWT13_ARATH|ARATH|sprot; Q2QR07|SWT13_ORYSJ|ORYSJ|sprot,
coverage,SWEET16,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LUR4,SWT16_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,20,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LUR4|SWT16_ARATH|ARATH|sprot; Q10LN5|SWT16_ORYSJ|ORYSJ|sprot,
coverage,SWEET17,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q84WN3,SWT17_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,9,multi_species_ambiguous,no_species_provided,no_species_provided,Q84WN3|SWT17_ARATH|ARATH|sprot,
coverage,SWEET2,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LH79,SWET2_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LH79|SWET2_ARATH|ARATH|sprot,
coverage,SWEET4,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q944M5,SWET4_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,42,multi_species_ambiguous,no_species_provided,no_species_provided,Q944M5|SWET4_ARATH|ARATH|sprot; A2X3S3|SWET4_ORYSI|ORYSI|sprot; Q6K4V2|SWET4_ORYSJ|ORYSJ|sprot,
coverage,SWEET5,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9FM10,SWET5_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,12,multi_species_ambiguous,no_species_provided,no_species_provided,Q9FM10|SWET5_ARATH|ARATH|sprot; Q6L568|SWET5_ORYSJ|ORYSJ|sprot,
coverage,SYP121,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9ZSD4,SY121_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,13,multi_species_ambiguous,no_species_provided,no_species_provided,Q9ZSD4|SY121_ARATH|ARATH|sprot; Q6F3B4|SY121_ORYSJ|ORYSJ|sprot,
coverage,SZF1,C,bare_gene_symbol,ambiguous_but_useful,medium,55,A0A1I9LNJ4,A0A1I9LNJ4_ARATH,ARATH,trembl,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,A0A1I9LNJ4|A0A1I9LNJ4_ARATH|ARATH|trembl,
coverage,T1G11.7,C,bare_gene_symbol,ambiguous_but_useful,medium,55,Q940Q1,PLY1_ARATH,ARATH,sprot,,,,,false,,,matched,bare_symbol_uniprot,3,1,multi_species_ambiguous,no_species_provided,no_species_provided,Q940Q1|PLY1_ARATH|ARATH|sprot,
coverage,T5H,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q2QUC5,C71P1_ORYSJ,ORYSJ,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,36,multi_species_ambiguous,no_species_provided,no_species_provided,Q2QUC5|C71P1_ORYSJ|ORYSJ|sprot,
coverage,TAA1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9S7N2,TAA1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,8,multi_species_ambiguous,no_species_provided,no_species_provided,Q9S7N2|TAA1_ARATH|ARATH|sprot; Q5VQG8|TAR2_ORYSJ|ORYSJ|sprot,
coverage,TaAOS,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,H6UV51,H6UV51_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,45,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,H6UV51|H6UV51_WHEAT|WHEAT|trembl; H6UV52|H6UV52_WHEAT|WHEAT|trembl; H6UV49|H6UV49_WHEAT|WHEAT|trembl; H6UV53|H6UV53_WHEAT|WHEAT|trembl; H6UV55|H6UV55_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=8 global_count=45
coverage,TaAPX,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,Q5J331,Q5J331_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,117,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q5J331|Q5J331_WHEAT|WHEAT|trembl; A5JPR2|A5JPR2_WHEAT|WHEAT|trembl; Q5J330|Q5J330_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=3 global_count=117
coverage,TaAQP8,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,G3E8E2,G3E8E2_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,5,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,G3E8E2|G3E8E2_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=5
coverage,TaASN1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D5YL35,A0A1D5YL35_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,20,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D5YL35|A0A1D5YL35_WHEAT|WHEAT|trembl; Q5QFC3|Q5QFC3_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=20
coverage,TaASN2,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D5VHV8,A0A1D5VHV8_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,11,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D5VHV8|A0A1D5VHV8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=11
coverage,TaB2,C,bare_gene_symbol,ambiguous_but_useful,low,40,B4FTR7,ATAB2_MAIZE,MAIZE,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,B4FTR7|ATAB2_MAIZE|MAIZE|sprot,
coverage,TaBRI1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,Q0ZA03,Q0ZA03_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,37,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q0ZA03|Q0ZA03_WHEAT|WHEAT|trembl; A0A2P0ZEA0|A0A2P0ZEA0_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=37
coverage,TaCAT,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,D6PW71,D6PW71_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,105,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,D6PW71|D6PW71_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=105
coverage,TaCBL4,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,V9LSA1,V9LSA1_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,17,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,V9LSA1|V9LSA1_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=17
coverage,TaCIPK14,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,K4HME9,K4HME9_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,16,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,K4HME9|K4HME9_WHEAT|WHEAT|trembl; A0A1C9HJI2|A0A1C9HJI2_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=16
coverage,TaCIPK23,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,W5BDD1,W5BDD1_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,27,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,W5BDD1|W5BDD1_WHEAT|WHEAT|trembl; V9LSK7|V9LSK7_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=27
coverage,TaCIPK5,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A0D3R0S1,A0A0D3R0S1_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,21,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A0D3R0S1|A0A0D3R0S1_WHEAT|WHEAT|trembl; A0A1C9HJH8|A0A1C9HJH8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=21
coverage,TaCYP51,B,species_prefix_Ta,species_confirmed_uniprot,medium,75,P93596,CP51_WHEAT,WHEAT,sprot,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,28,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,P93596|CP51_WHEAT|WHEAT|sprot,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=28
coverage,TaEXPA2,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,D1GZJ3,D1GZJ3_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,41,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,D1GZJ3|D1GZJ3_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=41
coverage,TaFBA1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D6RQT2,A0A1D6RQT2_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,32,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D6RQT2|A0A1D6RQT2_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=32
coverage,TAG1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9SLD2,DGAT1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,4,multi_species_ambiguous,no_species_provided,no_species_provided,Q9SLD2|DGAT1_ARATH|ARATH|sprot,
coverage,TaHSFA2d,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,V9PWU8,V9PWU8_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,4,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,V9PWU8|V9PWU8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=4
coverage,TaHsfA4a,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,L7NS29,L7NS29_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,8,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,L7NS29|L7NS29_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=8
coverage,TaHsfC2a,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A024DAP6,A0A024DAP6_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,7,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A024DAP6|A0A024DAP6_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=7
coverage,TaHSP90-2,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,Q0Q0I7,Q0Q0I7_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,6,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q0Q0I7|Q0Q0I7_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=6
coverage,TaIAA1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,Q7XTK5,Q7XTK5_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,43,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q7XTK5|Q7XTK5_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=43
coverage,TAL,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A251UI86,A0A251UI86_HELAN,HELAN,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,20,multi_species_ambiguous,no_species_provided,no_species_provided,A0A251UI86|A0A251UI86_HELAN|HELAN|trembl; A0A371EC63|A0A371EC63_MUCPR|MUCPR|trembl; A0A371IIA7|A0A371IIA7_MUCPR|MUCPR|trembl; A0A812LGV6|A0A812LGV6_SYMPI|SYMPI|trembl; A0A812NF13|A0A812NF13_9DINO|9DINO|trembl,
coverage,TaLEA,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A219KT09,A0A219KT09_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,73,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A219KT09|A0A219KT09_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=73
coverage,TaLTP3,B,species_prefix_Ta,species_confirmed_uniprot,medium,75,Q84N29,NLTP3_WHEAT,WHEAT,sprot,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,27,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q84N29|NLTP3_WHEAT|WHEAT|sprot,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=27
coverage,TaMYB79,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D5YTG3,A0A1D5YTG3_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,6,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D5YTG3|A0A1D5YTG3_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=6
coverage,TaMYB80,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,W5B5Z3,W5B5Z3_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,13,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,W5B5Z3|W5B5Z3_WHEAT|WHEAT|trembl; Q5IWM2|Q5IWM2_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=13
coverage,TaMYB82,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,W5EEJ8,W5EEJ8_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,11,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,W5EEJ8|W5EEJ8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=11
coverage,TaMYB83,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D6CI26,A0A1D6CI26_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,10,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D6CI26|A0A1D6CI26_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=10
coverage,TaNAS1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,W5EHE0,W5EHE0_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,12,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,W5EHE0|W5EHE0_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=12
coverage,TaPAL,B,species_prefix_Ta,species_confirmed_uniprot,medium,75,Q43210,PALY_WHEAT,WHEAT,sprot,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,419,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,Q43210|PALY_WHEAT|WHEAT|sprot,prefix=Ta pcode=None mnemonic=WHEAT species_count=4 global_count=419
coverage,TaPao,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A096ZND3,A0A096ZND3_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,78,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A096ZND3|A0A096ZND3_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=78
coverage,TaPIMP1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A1D5S800,A0A1D5S800_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,3,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A1D5S800|A0A1D5S800_WHEAT|WHEAT|trembl; B2KNR2|B2KNR2_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=2 global_count=3
coverage,TaPR1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A6C0NC90,A0A6C0NC90_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,3,96,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A6C0NC90|A0A6C0NC90_WHEAT|WHEAT|trembl; Q94F73|Q94F73_WHEAT|WHEAT|trembl; A0A165URX6|A0A165URX6_WHEAT|WHEAT|trembl; A0A6C0NCB7|A0A6C0NCB7_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=4 global_count=96
coverage,TaPSY,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,F4YFP8,F4YFP8_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,134,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,F4YFP8|F4YFP8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=134
coverage,TaPSY1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A7KWY8,A7KWY8_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,126,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A7KWY8|A7KWY8_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=126
coverage,TAR,C,bare_gene_symbol,ambiguous_but_useful,low,40,A0A510L9M4,A0A510L9M4_9POAL,9POAL,trembl,,,,,false,,,ambiguous,bare_symbol_uniprot,4,3,multi_species_ambiguous,no_species_provided,no_species_provided,A0A510L9M4|A0A510L9M4_9POAL|9POAL|trembl; A0A510LBG8|A0A510LBG8_9POAL|9POAL|trembl; A0A0G3FLN6|A0A0G3FLN6_MARPO|MARPO|trembl,
coverage,TAR1,C,bare_gene_symbol,ambiguous_but_useful,low,40,Q9LR29,TAR1_ARATH,ARATH,sprot,,,,,false,,,ambiguous,bare_symbol_uniprot,4,7,multi_species_ambiguous,no_species_provided,no_species_provided,Q9LR29|TAR1_ARATH|ARATH|sprot; Q43418|TAR1_COLES|COLES|sprot; Q0DKE8|TAR1_ORYSJ|ORYSJ|sprot,
coverage,TaRPM1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,A0A6M6DTC7,A0A6M6DTC7_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,103,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,A0A6M6DTC7|A0A6M6DTC7_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=103
coverage,TaRR1,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,J3RST4,J3RST4_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,11,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,J3RST4|J3RST4_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=11
coverage,TaRR4,B,species_prefix_Ta,species_confirmed_uniprot,medium,70,J7F390,J7F390_WHEAT,WHEAT,trembl,,,,,false,,WHEAT,ambiguous,species_prefixed_uniprot_symbol,2,6,species_confirmed_uniprot_match,species_confirmed,known_species_prefix,J7F390|J7F390_WHEAT|WHEAT|trembl,prefix=Ta pcode=None mnemonic=WHEAT species_count=1 global_count=6
